farm_id,theta_deg,risk_score,country,group,evidence
0,0.0,93.51,China,East Asia,coarse-flyway
0,10.0,76.92,China,East Asia,coarse-flyway
0,20.0,59.27,China,East Asia,coarse-flyway
0,30.0,42.68,China,East Asia,coarse-flyway
0,40.0,29.16,China,East Asia,coarse-flyway
0,50.0,20.33,China,East Asia,coarse-flyway
0,60.0,17.27,China,East Asia,coarse-flyway
0,70.0,20.33,China,East Asia,coarse-flyway
0,80.0,29.16,China,East Asia,coarse-flyway
0,90.0,42.68,China,East Asia,coarse-flyway
0,100.0,59.27,China,East Asia,coarse-flyway
0,110.0,76.92,China,East Asia,coarse-flyway
0,120.0,93.51,China,East Asia,coarse-flyway
0,130.0,107.03,China,East Asia,coarse-flyway
0,140.0,115.86,China,East Asia,coarse-flyway
0,150.0,118.93,China,East Asia,coarse-flyway
0,160.0,115.86,China,East Asia,coarse-flyway
0,170.0,107.03,China,East Asia,coarse-flyway
0,0.0,93.51,China,East Asia,coarse-flyway
1,0.0,93.51,China,East Asia,coarse-flyway
1,10.0,76.92,China,East Asia,coarse-flyway
1,20.0,59.27,China,East Asia,coarse-flyway
1,30.0,42.68,China,East Asia,coarse-flyway
1,40.0,29.16,China,East Asia,coarse-flyway
1,50.0,20.33,China,East Asia,coarse-flyway
1,60.0,17.27,China,East Asia,coarse-flyway
1,70.0,20.33,China,East Asia,coarse-flyway
1,80.0,29.16,China,East Asia,coarse-flyway
1,90.0,42.68,China,East Asia,coarse-flyway
1,100.0,59.27,China,East Asia,coarse-flyway
1,110.0,76.92,China,East Asia,coarse-flyway
1,120.0,93.51,China,East Asia,coarse-flyway
1,130.0,107.03,China,East Asia,coarse-flyway
1,140.0,115.86,China,East Asia,coarse-flyway
1,150.0,118.93,China,East Asia,coarse-flyway
1,160.0,115.86,China,East Asia,coarse-flyway
1,170.0,107.03,China,East Asia,coarse-flyway
1,0.0,93.51,China,East Asia,coarse-flyway
2,0.0,272399.56,Belgium,Europe (direction data),radar
2,10.0,191549.03,Belgium,Europe (direction data),radar
2,20.0,117074.67,Belgium,Europe (direction data),radar
2,30.0,57959.18,Belgium,Europe (direction data),radar
2,40.0,21332.77,Belgium,Europe (direction data),radar
2,50.0,11613.12,Belgium,Europe (direction data),radar
2,60.0,29972.57,Belgium,Europe (direction data),radar
2,70.0,74196.69,Belgium,Europe (direction data),radar
2,80.0,138951.4,Belgium,Europe (direction data),radar
2,90.0,216426.34,Belgium,Europe (direction data),radar
2,100.0,297276.87,Belgium,Europe (direction data),radar
2,110.0,371751.23,Belgium,Europe (direction data),radar
2,120.0,430866.72,Belgium,Europe (direction data),radar
2,130.0,467493.13,Belgium,Europe (direction data),radar
2,140.0,477212.78,Belgium,Europe (direction data),radar
2,150.0,458853.33,Belgium,Europe (direction data),radar
2,160.0,414629.21,Belgium,Europe (direction data),radar
2,170.0,349874.5,Belgium,Europe (direction data),radar
2,0.0,272399.56,Belgium,Europe (direction data),radar
3,0.0,93.51,China,East Asia,coarse-flyway
3,10.0,76.92,China,East Asia,coarse-flyway
3,20.0,59.27,China,East Asia,coarse-flyway
3,30.0,42.68,China,East Asia,coarse-flyway
3,40.0,29.16,China,East Asia,coarse-flyway
3,50.0,20.33,China,East Asia,coarse-flyway
3,60.0,17.27,China,East Asia,coarse-flyway
3,70.0,20.33,China,East Asia,coarse-flyway
3,80.0,29.16,China,East Asia,coarse-flyway
3,90.0,42.68,China,East Asia,coarse-flyway
3,100.0,59.27,China,East Asia,coarse-flyway
3,110.0,76.92,China,East Asia,coarse-flyway
3,120.0,93.51,China,East Asia,coarse-flyway
3,130.0,107.03,China,East Asia,coarse-flyway
3,140.0,115.86,China,East Asia,coarse-flyway
3,150.0,118.93,China,East Asia,coarse-flyway
3,160.0,115.86,China,East Asia,coarse-flyway
3,170.0,107.03,China,East Asia,coarse-flyway
3,0.0,93.51,China,East Asia,coarse-flyway
4,0.0,93.51,China,East Asia,coarse-flyway
4,10.0,76.92,China,East Asia,coarse-flyway
4,20.0,59.27,China,East Asia,coarse-flyway
4,30.0,42.68,China,East Asia,coarse-flyway
4,40.0,29.16,China,East Asia,coarse-flyway
4,50.0,20.33,China,East Asia,coarse-flyway
4,60.0,17.27,China,East Asia,coarse-flyway
4,70.0,20.33,China,East Asia,coarse-flyway
4,80.0,29.16,China,East Asia,coarse-flyway
4,90.0,42.68,China,East Asia,coarse-flyway
4,100.0,59.27,China,East Asia,coarse-flyway
4,110.0,76.92,China,East Asia,coarse-flyway
4,120.0,93.51,China,East Asia,coarse-flyway
4,130.0,107.03,China,East Asia,coarse-flyway
4,140.0,115.86,China,East Asia,coarse-flyway
4,150.0,118.93,China,East Asia,coarse-flyway
4,160.0,115.86,China,East Asia,coarse-flyway
4,170.0,107.03,China,East Asia,coarse-flyway
4,0.0,93.51,China,East Asia,coarse-flyway
5,0.0,272399.56,United Kingdom,Europe (direction data),radar
5,10.0,191549.03,United Kingdom,Europe (direction data),radar
5,20.0,117074.67,United Kingdom,Europe (direction data),radar
5,30.0,57959.18,United Kingdom,Europe (direction data),radar
5,40.0,21332.77,United Kingdom,Europe (direction data),radar
5,50.0,11613.12,United Kingdom,Europe (direction data),radar
5,60.0,29972.57,United Kingdom,Europe (direction data),radar
5,70.0,74196.69,United Kingdom,Europe (direction data),radar
5,80.0,138951.4,United Kingdom,Europe (direction data),radar
5,90.0,216426.34,United Kingdom,Europe (direction data),radar
5,100.0,297276.87,United Kingdom,Europe (direction data),radar
5,110.0,371751.23,United Kingdom,Europe (direction data),radar
5,120.0,430866.72,United Kingdom,Europe (direction data),radar
5,130.0,467493.13,United Kingdom,Europe (direction data),radar
5,140.0,477212.78,United Kingdom,Europe (direction data),radar
5,150.0,458853.33,United Kingdom,Europe (direction data),radar
5,160.0,414629.21,United Kingdom,Europe (direction data),radar
5,170.0,349874.5,United Kingdom,Europe (direction data),radar
5,0.0,272399.56,United Kingdom,Europe (direction data),radar
6,0.0,93.51,China,East Asia,coarse-flyway
6,10.0,76.92,China,East Asia,coarse-flyway
6,20.0,59.27,China,East Asia,coarse-flyway
6,30.0,42.68,China,East Asia,coarse-flyway
6,40.0,29.16,China,East Asia,coarse-flyway
6,50.0,20.33,China,East Asia,coarse-flyway
6,60.0,17.27,China,East Asia,coarse-flyway
6,70.0,20.33,China,East Asia,coarse-flyway
6,80.0,29.16,China,East Asia,coarse-flyway
6,90.0,42.68,China,East Asia,coarse-flyway
6,100.0,59.27,China,East Asia,coarse-flyway
6,110.0,76.92,China,East Asia,coarse-flyway
6,120.0,93.51,China,East Asia,coarse-flyway
6,130.0,107.03,China,East Asia,coarse-flyway
6,140.0,115.86,China,East Asia,coarse-flyway
6,150.0,118.93,China,East Asia,coarse-flyway
6,160.0,115.86,China,East Asia,coarse-flyway
6,170.0,107.03,China,East Asia,coarse-flyway
6,0.0,93.51,China,East Asia,coarse-flyway
7,0.0,272399.56,Netherlands,Europe (direction data),radar
7,10.0,191549.03,Netherlands,Europe (direction data),radar
7,20.0,117074.67,Netherlands,Europe (direction data),radar
7,30.0,57959.18,Netherlands,Europe (direction data),radar
7,40.0,21332.77,Netherlands,Europe (direction data),radar
7,50.0,11613.12,Netherlands,Europe (direction data),radar
7,60.0,29972.57,Netherlands,Europe (direction data),radar
7,70.0,74196.69,Netherlands,Europe (direction data),radar
7,80.0,138951.4,Netherlands,Europe (direction data),radar
7,90.0,216426.34,Netherlands,Europe (direction data),radar
7,100.0,297276.87,Netherlands,Europe (direction data),radar
7,110.0,371751.23,Netherlands,Europe (direction data),radar
7,120.0,430866.72,Netherlands,Europe (direction data),radar
7,130.0,467493.13,Netherlands,Europe (direction data),radar
7,140.0,477212.78,Netherlands,Europe (direction data),radar
7,150.0,458853.33,Netherlands,Europe (direction data),radar
7,160.0,414629.21,Netherlands,Europe (direction data),radar
7,170.0,349874.5,Netherlands,Europe (direction data),radar
7,0.0,272399.56,Netherlands,Europe (direction data),radar
8,0.0,93.51,China,East Asia,coarse-flyway
8,10.0,76.92,China,East Asia,coarse-flyway
8,20.0,59.27,China,East Asia,coarse-flyway
8,30.0,42.68,China,East Asia,coarse-flyway
8,40.0,29.16,China,East Asia,coarse-flyway
8,50.0,20.33,China,East Asia,coarse-flyway
8,60.0,17.27,China,East Asia,coarse-flyway
8,70.0,20.33,China,East Asia,coarse-flyway
8,80.0,29.16,China,East Asia,coarse-flyway
8,90.0,42.68,China,East Asia,coarse-flyway
8,100.0,59.27,China,East Asia,coarse-flyway
8,110.0,76.92,China,East Asia,coarse-flyway
8,120.0,93.51,China,East Asia,coarse-flyway
8,130.0,107.03,China,East Asia,coarse-flyway
8,140.0,115.86,China,East Asia,coarse-flyway
8,150.0,118.93,China,East Asia,coarse-flyway
8,160.0,115.86,China,East Asia,coarse-flyway
8,170.0,107.03,China,East Asia,coarse-flyway
8,0.0,93.51,China,East Asia,coarse-flyway
9,0.0,51.26,United Kingdom,Europe (no direction data),radar
9,10.0,37.88,United Kingdom,Europe (no direction data),radar
9,20.0,25.22,United Kingdom,Europe (no direction data),radar
9,30.0,14.79,United Kingdom,Europe (no direction data),radar
9,40.0,7.86,United Kingdom,Europe (no direction data),radar
9,50.0,5.26,United Kingdom,Europe (no direction data),radar
9,60.0,7.31,United Kingdom,Europe (no direction data),radar
9,70.0,13.76,United Kingdom,Europe (no direction data),radar
9,80.0,23.82,United Kingdom,Europe (no direction data),radar
9,90.0,36.29,United Kingdom,Europe (no direction data),radar
9,100.0,49.67,United Kingdom,Europe (no direction data),radar
9,110.0,62.33,United Kingdom,Europe (no direction data),radar
9,120.0,72.75,United Kingdom,Europe (no direction data),radar
9,130.0,79.68,United Kingdom,Europe (no direction data),radar
9,140.0,82.28,United Kingdom,Europe (no direction data),radar
9,150.0,80.24,United Kingdom,Europe (no direction data),radar
9,160.0,73.79,United Kingdom,Europe (no direction data),radar
9,170.0,63.73,United Kingdom,Europe (no direction data),radar
9,0.0,51.26,United Kingdom,Europe (no direction data),radar
10,0.0,43.64,United Kingdom,Europe (no direction data),radar
10,10.0,30.52,United Kingdom,Europe (no direction data),radar
10,20.0,19.0,United Kingdom,Europe (no direction data),radar
10,30.0,10.47,United Kingdom,Europe (no direction data),radar
10,40.0,5.95,United Kingdom,Europe (no direction data),radar
10,50.0,6.0,United Kingdom,Europe (no direction data),radar
10,60.0,10.6,United Kingdom,Europe (no direction data),radar
10,70.0,19.21,United Kingdom,Europe (no direction data),radar
10,80.0,30.77,United Kingdom,Europe (no direction data),radar
10,90.0,43.91,United Kingdom,Europe (no direction data),radar
10,100.0,57.03,United Kingdom,Europe (no direction data),radar
10,110.0,68.55,United Kingdom,Europe (no direction data),radar
10,120.0,77.08,United Kingdom,Europe (no direction data),radar
10,130.0,81.59,United Kingdom,Europe (no direction data),radar
10,140.0,81.55,United Kingdom,Europe (no direction data),radar
10,150.0,76.94,United Kingdom,Europe (no direction data),radar
10,160.0,68.34,United Kingdom,Europe (no direction data),radar
10,170.0,56.77,United Kingdom,Europe (no direction data),radar
10,0.0,43.64,United Kingdom,Europe (no direction data),radar
11,0.0,11.36,Germany,Europe (direction data),radar
11,10.0,3.22,Germany,Europe (direction data),radar
11,20.0,0.03,Germany,Europe (direction data),radar
11,30.0,2.16,Germany,Europe (direction data),radar
11,40.0,9.38,Germany,Europe (direction data),radar
11,50.0,20.79,Germany,Europe (direction data),radar
11,60.0,35.03,Germany,Europe (direction data),radar
11,70.0,50.38,Germany,Europe (direction data),radar
11,80.0,64.99,Germany,Europe (direction data),radar
11,90.0,77.1,Germany,Europe (direction data),radar
11,100.0,85.24,Germany,Europe (direction data),radar
11,110.0,88.43,Germany,Europe (direction data),radar
11,120.0,86.29,Germany,Europe (direction data),radar
11,130.0,79.08,Germany,Europe (direction data),radar
11,140.0,67.67,Germany,Europe (direction data),radar
11,150.0,53.42,Germany,Europe (direction data),radar
11,160.0,38.07,Germany,Europe (direction data),radar
11,170.0,23.46,Germany,Europe (direction data),radar
11,0.0,11.36,Germany,Europe (direction data),radar
12,0.0,93.51,China,East Asia,coarse-flyway
12,10.0,76.92,China,East Asia,coarse-flyway
12,20.0,59.27,China,East Asia,coarse-flyway
12,30.0,42.68,China,East Asia,coarse-flyway
12,40.0,29.16,China,East Asia,coarse-flyway
12,50.0,20.33,China,East Asia,coarse-flyway
12,60.0,17.27,China,East Asia,coarse-flyway
12,70.0,20.33,China,East Asia,coarse-flyway
12,80.0,29.16,China,East Asia,coarse-flyway
12,90.0,42.68,China,East Asia,coarse-flyway
12,100.0,59.27,China,East Asia,coarse-flyway
12,110.0,76.92,China,East Asia,coarse-flyway
12,120.0,93.51,China,East Asia,coarse-flyway
12,130.0,107.03,China,East Asia,coarse-flyway
12,140.0,115.86,China,East Asia,coarse-flyway
12,150.0,118.93,China,East Asia,coarse-flyway
12,160.0,115.86,China,East Asia,coarse-flyway
12,170.0,107.03,China,East Asia,coarse-flyway
12,0.0,93.51,China,East Asia,coarse-flyway
13,0.0,51.26,United Kingdom,Europe (no direction data),radar
13,10.0,37.88,United Kingdom,Europe (no direction data),radar
13,20.0,25.22,United Kingdom,Europe (no direction data),radar
13,30.0,14.79,United Kingdom,Europe (no direction data),radar
13,40.0,7.86,United Kingdom,Europe (no direction data),radar
13,50.0,5.26,United Kingdom,Europe (no direction data),radar
13,60.0,7.31,United Kingdom,Europe (no direction data),radar
13,70.0,13.76,United Kingdom,Europe (no direction data),radar
13,80.0,23.82,United Kingdom,Europe (no direction data),radar
13,90.0,36.29,United Kingdom,Europe (no direction data),radar
13,100.0,49.67,United Kingdom,Europe (no direction data),radar
13,110.0,62.33,United Kingdom,Europe (no direction data),radar
13,120.0,72.75,United Kingdom,Europe (no direction data),radar
13,130.0,79.68,United Kingdom,Europe (no direction data),radar
13,140.0,82.28,United Kingdom,Europe (no direction data),radar
13,150.0,80.24,United Kingdom,Europe (no direction data),radar
13,160.0,73.79,United Kingdom,Europe (no direction data),radar
13,170.0,63.73,United Kingdom,Europe (no direction data),radar
13,0.0,51.26,United Kingdom,Europe (no direction data),radar
14,0.0,93.51,China,East Asia,coarse-flyway
14,10.0,76.92,China,East Asia,coarse-flyway
14,20.0,59.27,China,East Asia,coarse-flyway
14,30.0,42.68,China,East Asia,coarse-flyway
14,40.0,29.16,China,East Asia,coarse-flyway
14,50.0,20.33,China,East Asia,coarse-flyway
14,60.0,17.27,China,East Asia,coarse-flyway
14,70.0,20.33,China,East Asia,coarse-flyway
14,80.0,29.16,China,East Asia,coarse-flyway
14,90.0,42.68,China,East Asia,coarse-flyway
14,100.0,59.27,China,East Asia,coarse-flyway
14,110.0,76.92,China,East Asia,coarse-flyway
14,120.0,93.51,China,East Asia,coarse-flyway
14,130.0,107.03,China,East Asia,coarse-flyway
14,140.0,115.86,China,East Asia,coarse-flyway
14,150.0,118.93,China,East Asia,coarse-flyway
14,160.0,115.86,China,East Asia,coarse-flyway
14,170.0,107.03,China,East Asia,coarse-flyway
14,0.0,93.51,China,East Asia,coarse-flyway
15,0.0,272399.56,Netherlands,Europe (direction data),radar
15,10.0,191549.03,Netherlands,Europe (direction data),radar
15,20.0,117074.67,Netherlands,Europe (direction data),radar
15,30.0,57959.18,Netherlands,Europe (direction data),radar
15,40.0,21332.77,Netherlands,Europe (direction data),radar
15,50.0,11613.12,Netherlands,Europe (direction data),radar
15,60.0,29972.57,Netherlands,Europe (direction data),radar
15,70.0,74196.69,Netherlands,Europe (direction data),radar
15,80.0,138951.4,Netherlands,Europe (direction data),radar
15,90.0,216426.34,Netherlands,Europe (direction data),radar
15,100.0,297276.87,Netherlands,Europe (direction data),radar
15,110.0,371751.23,Netherlands,Europe (direction data),radar
15,120.0,430866.72,Netherlands,Europe (direction data),radar
15,130.0,467493.13,Netherlands,Europe (direction data),radar
15,140.0,477212.78,Netherlands,Europe (direction data),radar
15,150.0,458853.33,Netherlands,Europe (direction data),radar
15,160.0,414629.21,Netherlands,Europe (direction data),radar
15,170.0,349874.5,Netherlands,Europe (direction data),radar
15,0.0,272399.56,Netherlands,Europe (direction data),radar
16,0.0,272399.56,Netherlands,Europe (direction data),radar
16,10.0,191549.03,Netherlands,Europe (direction data),radar
16,20.0,117074.67,Netherlands,Europe (direction data),radar
16,30.0,57959.18,Netherlands,Europe (direction data),radar
16,40.0,21332.77,Netherlands,Europe (direction data),radar
16,50.0,11613.12,Netherlands,Europe (direction data),radar
16,60.0,29972.57,Netherlands,Europe (direction data),radar
16,70.0,74196.69,Netherlands,Europe (direction data),radar
16,80.0,138951.4,Netherlands,Europe (direction data),radar
16,90.0,216426.34,Netherlands,Europe (direction data),radar
16,100.0,297276.87,Netherlands,Europe (direction data),radar
16,110.0,371751.23,Netherlands,Europe (direction data),radar
16,120.0,430866.72,Netherlands,Europe (direction data),radar
16,130.0,467493.13,Netherlands,Europe (direction data),radar
16,140.0,477212.78,Netherlands,Europe (direction data),radar
16,150.0,458853.33,Netherlands,Europe (direction data),radar
16,160.0,414629.21,Netherlands,Europe (direction data),radar
16,170.0,349874.5,Netherlands,Europe (direction data),radar
16,0.0,272399.56,Netherlands,Europe (direction data),radar
17,0.0,272399.56,United Kingdom,Europe (direction data),radar
17,10.0,191549.03,United Kingdom,Europe (direction data),radar
17,20.0,117074.67,United Kingdom,Europe (direction data),radar
17,30.0,57959.18,United Kingdom,Europe (direction data),radar
17,40.0,21332.77,United Kingdom,Europe (direction data),radar
17,50.0,11613.12,United Kingdom,Europe (direction data),radar
17,60.0,29972.57,United Kingdom,Europe (direction data),radar
17,70.0,74196.69,United Kingdom,Europe (direction data),radar
17,80.0,138951.4,United Kingdom,Europe (direction data),radar
17,90.0,216426.34,United Kingdom,Europe (direction data),radar
17,100.0,297276.87,United Kingdom,Europe (direction data),radar
17,110.0,371751.23,United Kingdom,Europe (direction data),radar
17,120.0,430866.72,United Kingdom,Europe (direction data),radar
17,130.0,467493.13,United Kingdom,Europe (direction data),radar
17,140.0,477212.78,United Kingdom,Europe (direction data),radar
17,150.0,458853.33,United Kingdom,Europe (direction data),radar
17,160.0,414629.21,United Kingdom,Europe (direction data),radar
17,170.0,349874.5,United Kingdom,Europe (direction data),radar
17,0.0,272399.56,United Kingdom,Europe (direction data),radar
18,0.0,272399.56,Germany,Europe (direction data),radar
18,10.0,191549.03,Germany,Europe (direction data),radar
18,20.0,117074.67,Germany,Europe (direction data),radar
18,30.0,57959.18,Germany,Europe (direction data),radar
18,40.0,21332.77,Germany,Europe (direction data),radar
18,50.0,11613.12,Germany,Europe (direction data),radar
18,60.0,29972.57,Germany,Europe (direction data),radar
18,70.0,74196.69,Germany,Europe (direction data),radar
18,80.0,138951.4,Germany,Europe (direction data),radar
18,90.0,216426.34,Germany,Europe (direction data),radar
18,100.0,297276.87,Germany,Europe (direction data),radar
18,110.0,371751.23,Germany,Europe (direction data),radar
18,120.0,430866.72,Germany,Europe (direction data),radar
18,130.0,467493.13,Germany,Europe (direction data),radar
18,140.0,477212.78,Germany,Europe (direction data),radar
18,150.0,458853.33,Germany,Europe (direction data),radar
18,160.0,414629.21,Germany,Europe (direction data),radar
18,170.0,349874.5,Germany,Europe (direction data),radar
18,0.0,272399.56,Germany,Europe (direction data),radar
19,0.0,93.51,China,East Asia,coarse-flyway
19,10.0,76.92,China,East Asia,coarse-flyway
19,20.0,59.27,China,East Asia,coarse-flyway
19,30.0,42.68,China,East Asia,coarse-flyway
19,40.0,29.16,China,East Asia,coarse-flyway
19,50.0,20.33,China,East Asia,coarse-flyway
19,60.0,17.27,China,East Asia,coarse-flyway
19,70.0,20.33,China,East Asia,coarse-flyway
19,80.0,29.16,China,East Asia,coarse-flyway
19,90.0,42.68,China,East Asia,coarse-flyway
19,100.0,59.27,China,East Asia,coarse-flyway
19,110.0,76.92,China,East Asia,coarse-flyway
19,120.0,93.51,China,East Asia,coarse-flyway
19,130.0,107.03,China,East Asia,coarse-flyway
19,140.0,115.86,China,East Asia,coarse-flyway
19,150.0,118.93,China,East Asia,coarse-flyway
19,160.0,115.86,China,East Asia,coarse-flyway
19,170.0,107.03,China,East Asia,coarse-flyway
19,0.0,93.51,China,East Asia,coarse-flyway
20,0.0,272399.56,Netherlands,Europe (direction data),radar
20,10.0,191549.03,Netherlands,Europe (direction data),radar
20,20.0,117074.67,Netherlands,Europe (direction data),radar
20,30.0,57959.18,Netherlands,Europe (direction data),radar
20,40.0,21332.77,Netherlands,Europe (direction data),radar
20,50.0,11613.12,Netherlands,Europe (direction data),radar
20,60.0,29972.57,Netherlands,Europe (direction data),radar
20,70.0,74196.69,Netherlands,Europe (direction data),radar
20,80.0,138951.4,Netherlands,Europe (direction data),radar
20,90.0,216426.34,Netherlands,Europe (direction data),radar
20,100.0,297276.87,Netherlands,Europe (direction data),radar
20,110.0,371751.23,Netherlands,Europe (direction data),radar
20,120.0,430866.72,Netherlands,Europe (direction data),radar
20,130.0,467493.13,Netherlands,Europe (direction data),radar
20,140.0,477212.78,Netherlands,Europe (direction data),radar
20,150.0,458853.33,Netherlands,Europe (direction data),radar
20,160.0,414629.21,Netherlands,Europe (direction data),radar
20,170.0,349874.5,Netherlands,Europe (direction data),radar
20,0.0,272399.56,Netherlands,Europe (direction data),radar
21,0.0,93.51,China,East Asia,coarse-flyway
21,10.0,76.92,China,East Asia,coarse-flyway
21,20.0,59.27,China,East Asia,coarse-flyway
21,30.0,42.68,China,East Asia,coarse-flyway
21,40.0,29.16,China,East Asia,coarse-flyway
21,50.0,20.33,China,East Asia,coarse-flyway
21,60.0,17.27,China,East Asia,coarse-flyway
21,70.0,20.33,China,East Asia,coarse-flyway
21,80.0,29.16,China,East Asia,coarse-flyway
21,90.0,42.68,China,East Asia,coarse-flyway
21,100.0,59.27,China,East Asia,coarse-flyway
21,110.0,76.92,China,East Asia,coarse-flyway
21,120.0,93.51,China,East Asia,coarse-flyway
21,130.0,107.03,China,East Asia,coarse-flyway
21,140.0,115.86,China,East Asia,coarse-flyway
21,150.0,118.93,China,East Asia,coarse-flyway
21,160.0,115.86,China,East Asia,coarse-flyway
21,170.0,107.03,China,East Asia,coarse-flyway
21,0.0,93.51,China,East Asia,coarse-flyway
22,0.0,48.6,Germany,Europe (no direction data),radar
22,10.0,35.32,Germany,Europe (no direction data),radar
22,20.0,23.09,Germany,Europe (no direction data),radar
22,30.0,13.39,Germany,Europe (no direction data),radar
22,40.0,7.39,Germany,Europe (no direction data),radar
22,50.0,5.81,Germany,Europe (no direction data),radar
22,60.0,8.85,Germany,Europe (no direction data),radar
22,70.0,16.14,Germany,Europe (no direction data),radar
22,80.0,26.79,Germany,Europe (no direction data),radar
22,90.0,39.53,Germany,Europe (no direction data),radar
22,100.0,52.81,Germany,Europe (no direction data),radar
22,110.0,65.04,Germany,Europe (no direction data),radar
22,120.0,74.74,Germany,Europe (no direction data),radar
22,130.0,80.74,Germany,Europe (no direction data),radar
22,140.0,82.32,Germany,Europe (no direction data),radar
22,150.0,79.28,Germany,Europe (no direction data),radar
22,160.0,71.99,Germany,Europe (no direction data),radar
22,170.0,61.34,Germany,Europe (no direction data),radar
22,0.0,48.6,Germany,Europe (no direction data),radar
23,0.0,272399.56,Netherlands,Europe (direction data),radar
23,10.0,191549.03,Netherlands,Europe (direction data),radar
23,20.0,117074.67,Netherlands,Europe (direction data),radar
23,30.0,57959.18,Netherlands,Europe (direction data),radar
23,40.0,21332.77,Netherlands,Europe (direction data),radar
23,50.0,11613.12,Netherlands,Europe (direction data),radar
23,60.0,29972.57,Netherlands,Europe (direction data),radar
23,70.0,74196.69,Netherlands,Europe (direction data),radar
23,80.0,138951.4,Netherlands,Europe (direction data),radar
23,90.0,216426.34,Netherlands,Europe (direction data),radar
23,100.0,297276.87,Netherlands,Europe (direction data),radar
23,110.0,371751.23,Netherlands,Europe (direction data),radar
23,120.0,430866.72,Netherlands,Europe (direction data),radar
23,130.0,467493.13,Netherlands,Europe (direction data),radar
23,140.0,477212.78,Netherlands,Europe (direction data),radar
23,150.0,458853.33,Netherlands,Europe (direction data),radar
23,160.0,414629.21,Netherlands,Europe (direction data),radar
23,170.0,349874.5,Netherlands,Europe (direction data),radar
23,0.0,272399.56,Netherlands,Europe (direction data),radar
24,0.0,93.51,China,East Asia,coarse-flyway
24,10.0,76.92,China,East Asia,coarse-flyway
24,20.0,59.27,China,East Asia,coarse-flyway
24,30.0,42.68,China,East Asia,coarse-flyway
24,40.0,29.16,China,East Asia,coarse-flyway
24,50.0,20.33,China,East Asia,coarse-flyway
24,60.0,17.27,China,East Asia,coarse-flyway
24,70.0,20.33,China,East Asia,coarse-flyway
24,80.0,29.16,China,East Asia,coarse-flyway
24,90.0,42.68,China,East Asia,coarse-flyway
24,100.0,59.27,China,East Asia,coarse-flyway
24,110.0,76.92,China,East Asia,coarse-flyway
24,120.0,93.51,China,East Asia,coarse-flyway
24,130.0,107.03,China,East Asia,coarse-flyway
24,140.0,115.86,China,East Asia,coarse-flyway
24,150.0,118.93,China,East Asia,coarse-flyway
24,160.0,115.86,China,East Asia,coarse-flyway
24,170.0,107.03,China,East Asia,coarse-flyway
24,0.0,93.51,China,East Asia,coarse-flyway
25,0.0,62.76,Sweden,Europe (no direction data),radar
25,10.0,45.21,Sweden,Europe (no direction data),radar
25,20.0,29.32,Sweden,Europe (no direction data),radar
25,30.0,17.0,Sweden,Europe (no direction data),radar
25,40.0,9.74,Sweden,Europe (no direction data),radar
25,50.0,8.42,Sweden,Europe (no direction data),radar
25,60.0,13.19,Sweden,Europe (no direction data),radar
25,70.0,23.48,Sweden,Europe (no direction data),radar
25,80.0,38.05,Sweden,Europe (no direction data),radar
25,90.0,55.14,Sweden,Europe (no direction data),radar
25,100.0,72.69,Sweden,Europe (no direction data),radar
25,110.0,88.58,Sweden,Europe (no direction data),radar
25,120.0,100.9,Sweden,Europe (no direction data),radar
25,130.0,108.15,Sweden,Europe (no direction data),radar
25,140.0,109.47,Sweden,Europe (no direction data),radar
25,150.0,104.7,Sweden,Europe (no direction data),radar
25,160.0,94.41,Sweden,Europe (no direction data),radar
25,170.0,79.84,Sweden,Europe (no direction data),radar
25,0.0,62.76,Sweden,Europe (no direction data),radar
26,0.0,272399.56,United Kingdom,Europe (direction data),radar
26,10.0,191549.03,United Kingdom,Europe (direction data),radar
26,20.0,117074.67,United Kingdom,Europe (direction data),radar
26,30.0,57959.18,United Kingdom,Europe (direction data),radar
26,40.0,21332.77,United Kingdom,Europe (direction data),radar
26,50.0,11613.12,United Kingdom,Europe (direction data),radar
26,60.0,29972.57,United Kingdom,Europe (direction data),radar
26,70.0,74196.69,United Kingdom,Europe (direction data),radar
26,80.0,138951.4,United Kingdom,Europe (direction data),radar
26,90.0,216426.34,United Kingdom,Europe (direction data),radar
26,100.0,297276.87,United Kingdom,Europe (direction data),radar
26,110.0,371751.23,United Kingdom,Europe (direction data),radar
26,120.0,430866.72,United Kingdom,Europe (direction data),radar
26,130.0,467493.13,United Kingdom,Europe (direction data),radar
26,140.0,477212.78,United Kingdom,Europe (direction data),radar
26,150.0,458853.33,United Kingdom,Europe (direction data),radar
26,160.0,414629.21,United Kingdom,Europe (direction data),radar
26,170.0,349874.5,United Kingdom,Europe (direction data),radar
26,0.0,272399.56,United Kingdom,Europe (direction data),radar
27,0.0,272399.56,Denmark,Europe (direction data),radar
27,10.0,191549.03,Denmark,Europe (direction data),radar
27,20.0,117074.67,Denmark,Europe (direction data),radar
27,30.0,57959.18,Denmark,Europe (direction data),radar
27,40.0,21332.77,Denmark,Europe (direction data),radar
27,50.0,11613.12,Denmark,Europe (direction data),radar
27,60.0,29972.57,Denmark,Europe (direction data),radar
27,70.0,74196.69,Denmark,Europe (direction data),radar
27,80.0,138951.4,Denmark,Europe (direction data),radar
27,90.0,216426.34,Denmark,Europe (direction data),radar
